timestamp,value,metric_name,instance,job,job_name,namespace,owner_is_controller,owner_kind,owner_name
2025-06-25 08:38:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180677,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 08:38:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180678,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 08:39:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180678,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 08:39:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180679,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 08:40:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180679,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 08:40:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180680,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 08:41:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180680,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 08:41:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180681,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 08:42:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180681,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 08:42:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180682,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 08:43:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180682,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 08:43:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180683,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 08:44:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180683,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 08:44:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180684,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 08:45:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180684,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 08:45:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180685,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 08:46:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180685,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 08:46:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180686,nimbusguard,true,CronJob,traffic-simulator
2025-06-25 08:47:54,1,kube_job_owner,10.244.1.5:8080,prometheus.scrape.annotated_pods,traffic-simulator-29180686,nimbusguard,true,CronJob,traffic-simulator
