timestamp,value,metric_name,instance,job,type
2025-07-05 11:19:44,8233110,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 11:20:44,8273553,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 11:21:44,8311649,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 11:22:44,8349305,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 11:23:44,8386637,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 11:24:44,8427341,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 11:25:44,8468642,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 11:26:44,8508714,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 11:27:44,8548339,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 11:28:44,8585496,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 11:29:44,8622550,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 11:30:44,8642089,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 11:31:44,8661761,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 11:32:44,8661761,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 11:33:44,8693037,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 11:34:44,8700346,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 11:35:44,8700346,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 11:36:44,8700346,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 11:37:44,8719611,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 11:38:44,8739168,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 11:39:44,8757609,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 11:40:44,8769366,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 11:41:44,8776878,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 11:42:44,8815548,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 11:43:44,8815548,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 11:44:44,8815548,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 11:45:44,8815548,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 11:46:44,8815548,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 11:49:44,8852341,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 11:50:44,8852341,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 11:51:44,8852341,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 11:52:44,8852341,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 11:53:44,8852341,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 12:06:44,8893434,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 12:07:44,8934764,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 12:08:44,8972406,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 12:09:44,9003797,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 12:10:44,9044315,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 12:11:44,9088615,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 12:12:44,9123511,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
2025-07-05 12:13:44,9123511,prometheus_tsdb_head_samples_appended_total,localhost:9090,prometheus,float
